ticker,contractSymbol,expiration,retrieval_datetime_utc,S,Strike,Tau,Sigma,Call,Price
ADBE,ADBE260612C00255000,2026-06-12,2026-05-09T05:35:22.875073+00:00,253.0399932861328,255.0,0.09041095890410959,0.31912763299656627,1,14.675
ADBE,ADBE260612C00250000,2026-06-12,2026-05-09T05:35:22.875073+00:00,253.0399932861328,250.0,0.09041095890410959,0.31912763299656627,1,17.475
ADBE,ADBE260612C00260000,2026-06-12,2026-05-09T05:35:22.875073+00:00,253.0399932861328,260.0,0.09041095890410959,0.31912763299656627,1,12.65
ADBE,ADBE260612P00255000,2026-06-12,2026-05-09T05:35:22.875073+00:00,253.0399932861328,255.0,0.09041095890410959,0.31912763299656627,0,15.774999999999999
ADBE,ADBE260612P00250000,2026-06-12,2026-05-09T05:35:22.875073+00:00,253.0399932861328,250.0,0.09041095890410959,0.31912763299656627,0,13.575
ADBE,ADBE260612P00260000,2026-06-12,2026-05-09T05:35:22.875073+00:00,253.0399932861328,260.0,0.09041095890410959,0.31912763299656627,0,18.65
ADBE,ADBE261120C00255000,2026-11-20,2026-05-09T05:35:22.875073+00:00,253.0399932861328,255.0,0.5315068493150685,0.31912763299656627,1,33.6
ADBE,ADBE261120C00250000,2026-11-20,2026-05-09T05:35:22.875073+00:00,253.0399932861328,250.0,0.5315068493150685,0.31912763299656627,1,35.925
ADBE,ADBE261120C00260000,2026-11-20,2026-05-09T05:35:22.875073+00:00,253.0399932861328,260.0,0.5315068493150685,0.31912763299656627,1,31.025
ADBE,ADBE261120P00255000,2026-11-20,2026-05-09T05:35:22.875073+00:00,253.0399932861328,255.0,0.5315068493150685,0.31912763299656627,0,32.1
ADBE,ADBE261120P00250000,2026-11-20,2026-05-09T05:35:22.875073+00:00,253.0399932861328,250.0,0.5315068493150685,0.31912763299656627,0,28.875
ADBE,ADBE261120P00260000,2026-11-20,2026-05-09T05:35:22.875073+00:00,253.0399932861328,260.0,0.5315068493150685,0.31912763299656627,0,34.675
ADBE,ADBE280121C00250000,2028-01-21,2026-05-09T05:35:22.875073+00:00,253.0399932861328,250.0,1.7013698630136986,0.31912763299656627,1,67.675
ADBE,ADBE280121C00260000,2028-01-21,2026-05-09T05:35:22.875073+00:00,253.0399932861328,260.0,1.7013698630136986,0.31912763299656627,1,62.2
ADBE,ADBE280121C00240000,2028-01-21,2026-05-09T05:35:22.875073+00:00,253.0399932861328,240.0,1.7013698630136986,0.31912763299656627,1,71.4
ADBE,ADBE280121P00250000,2028-01-21,2026-05-09T05:35:22.875073+00:00,253.0399932861328,250.0,1.7013698630136986,0.31912763299656627,0,48.525
ADBE,ADBE280121P00260000,2028-01-21,2026-05-09T05:35:22.875073+00:00,253.0399932861328,260.0,1.7013698630136986,0.31912763299656627,0,53.825
ADBE,ADBE280121P00240000,2028-01-21,2026-05-09T05:35:22.875073+00:00,253.0399932861328,240.0,1.7013698630136986,0.31912763299656627,0,43.5
ADI,ADI260612C00415000,2026-06-12,2026-05-09T05:35:25.305127+00:00,416.5199890136719,415.0,0.09041095890410959,0.30042280407386707,1,24.15
ADI,ADI260612C00420000,2026-06-12,2026-05-09T05:35:25.305127+00:00,416.5199890136719,420.0,0.09041095890410959,0.30042280407386707,1,21.55
ADI,ADI260612C00405000,2026-06-12,2026-05-09T05:35:25.305127+00:00,416.5199890136719,405.0,0.09041095890410959,0.30042280407386707,1,29.049999999999997
ADI,ADI260612P00400000,2026-06-12,2026-05-09T05:35:25.305127+00:00,416.5199890136719,400.0,0.09041095890410959,0.30042280407386707,0,15.8
ADI,ADI260612P00395000,2026-06-12,2026-05-09T05:35:25.305127+00:00,416.5199890136719,395.0,0.09041095890410959,0.30042280407386707,0,13.95
ADI,ADI260612P00385000,2026-06-12,2026-05-09T05:35:25.305127+00:00,416.5199890136719,385.0,0.09041095890410959,0.30042280407386707,0,11.05
ADI,ADI261218C00420000,2026-12-18,2026-05-09T05:35:25.305127+00:00,416.5199890136719,420.0,0.6082191780821918,0.30042280407386707,1,56.45
ADI,ADI261218C00410000,2026-12-18,2026-05-09T05:35:25.305127+00:00,416.5199890136719,410.0,0.6082191780821918,0.30042280407386707,1,61.25
ADI,ADI261218C00430000,2026-12-18,2026-05-09T05:35:25.305127+00:00,416.5199890136719,430.0,0.6082191780821918,0.30042280407386707,1,52.4
ADI,ADI261218P00410000,2026-12-18,2026-05-09T05:35:25.305127+00:00,416.5199890136719,410.0,0.6082191780821918,0.30042280407386707,0,48.55
ADI,ADI261218P00400000,2026-12-18,2026-05-09T05:35:25.305127+00:00,416.5199890136719,400.0,0.6082191780821918,0.30042280407386707,0,43.65
ADI,ADI261218P00440000,2026-12-18,2026-05-09T05:35:25.305127+00:00,416.5199890136719,440.0,0.6082191780821918,0.30042280407386707,0,65.1
ADI,ADI280121C00420000,2028-01-21,2026-05-09T05:35:25.305127+00:00,416.5199890136719,420.0,1.7013698630136986,0.30042280407386707,1,95.0
ADI,ADI280121C00410000,2028-01-21,2026-05-09T05:35:25.305127+00:00,416.5199890136719,410.0,1.7013698630136986,0.30042280407386707,1,99.0
ADI,ADI280121C00430000,2028-01-21,2026-05-09T05:35:25.305127+00:00,416.5199890136719,430.0,1.7013698630136986,0.30042280407386707,1,90.75
ADI,ADI280121P00430000,2028-01-21,2026-05-09T05:35:25.305127+00:00,416.5199890136719,430.0,1.7013698630136986,0.30042280407386707,0,86.0
ADI,ADI280121P00400000,2028-01-21,2026-05-09T05:35:25.305127+00:00,416.5199890136719,400.0,1.7013698630136986,0.30042280407386707,0,69.75
ADI,ADI280121P00440000,2028-01-21,2026-05-09T05:35:25.305127+00:00,416.5199890136719,440.0,1.7013698630136986,0.30042280407386707,0,91.75
ADP,ADP260612C00215000,2026-06-12,2026-05-09T05:35:27.878858+00:00,213.0,215.0,0.09041095890410959,0.2279031396896287,1,6.3
ADP,ADP260612C00210000,2026-06-12,2026-05-09T05:35:27.878858+00:00,213.0,210.0,0.09041095890410959,0.2279031396896287,1,9.1
ADP,ADP260612C00220000,2026-06-12,2026-05-09T05:35:27.878858+00:00,213.0,220.0,0.09041095890410959,0.2279031396896287,1,4.25
ADP,ADP260612P00215000,2026-06-12,2026-05-09T05:35:27.878858+00:00,213.0,215.0,0.09041095890410959,0.2279031396896287,0,8.7
ADP,ADP260612P00205000,2026-06-12,2026-05-09T05:35:27.878858+00:00,213.0,205.0,0.09041095890410959,0.2279031396896287,0,4.55
ADP,ADP260612P00200000,2026-06-12,2026-05-09T05:35:27.878858+00:00,213.0,200.0,0.09041095890410959,0.2279031396896287,0,3.1500000000000004
ADP,ADP261120C00210000,2026-11-20,2026-05-09T05:35:27.878858+00:00,213.0,210.0,0.5315068493150685,0.2279031396896287,1,20.3
ADP,ADP261120C00220000,2026-11-20,2026-05-09T05:35:27.878858+00:00,213.0,220.0,0.5315068493150685,0.2279031396896287,1,15.350000000000001
ADP,ADP261120C00200000,2026-11-20,2026-05-09T05:35:27.878858+00:00,213.0,200.0,0.5315068493150685,0.2279031396896287,1,26.0
ADP,ADP261120P00210000,2026-11-20,2026-05-09T05:35:27.878858+00:00,213.0,210.0,0.5315068493150685,0.2279031396896287,0,16.7
ADP,ADP261120P00200000,2026-11-20,2026-05-09T05:35:27.878858+00:00,213.0,200.0,0.5315068493150685,0.2279031396896287,0,12.65
ADP,ADP261120P00230000,2026-11-20,2026-05-09T05:35:27.878858+00:00,213.0,230.0,0.5315068493150685,0.2279031396896287,0,32.0
ADP,ADP280121C00210000,2028-01-21,2026-05-09T05:35:27.878858+00:00,213.0,210.0,1.7013698630136986,0.2279031396896287,1,34.4
ADP,ADP280121C00220000,2028-01-21,2026-05-09T05:35:27.878858+00:00,213.0,220.0,1.7013698630136986,0.2279031396896287,1,29.65
ADP,ADP280121C00200000,2028-01-21,2026-05-09T05:35:27.878858+00:00,213.0,200.0,1.7013698630136986,0.2279031396896287,1,39.65
ADP,ADP280121P00210000,2028-01-21,2026-05-09T05:35:27.878858+00:00,213.0,210.0,1.7013698630136986,0.2279031396896287,0,29.0
ADP,ADP280121P00220000,2028-01-21,2026-05-09T05:35:27.878858+00:00,213.0,220.0,1.7013698630136986,0.2279031396896287,0,34.2
ADP,ADP280121P00200000,2028-01-21,2026-05-09T05:35:27.878858+00:00,213.0,200.0,1.7013698630136986,0.2279031396896287,0,25.35
ADSK,ADSK260612C00245000,2026-06-12,2026-05-09T05:35:30.321803+00:00,244.5,245.0,0.09041095890410959,0.31012593458475035,1,16.1
ADSK,ADSK260612C00240000,2026-06-12,2026-05-09T05:35:30.321803+00:00,244.5,240.0,0.09041095890410959,0.31012593458475035,1,19.65
ADSK,ADSK260612C00260000,2026-06-12,2026-05-09T05:35:30.321803+00:00,244.5,260.0,0.09041095890410959,0.31012593458475035,1,9.85
ADSK,ADSK260612P00245000,2026-06-12,2026-05-09T05:35:30.321803+00:00,244.5,245.0,0.09041095890410959,0.31012593458475035,0,14.15
ADSK,ADSK260612P00240000,2026-06-12,2026-05-09T05:35:30.321803+00:00,244.5,240.0,0.09041095890410959,0.31012593458475035,0,12.850000000000001
ADSK,ADSK260612P00250000,2026-06-12,2026-05-09T05:35:30.321803+00:00,244.5,250.0,0.09041095890410959,0.31012593458475035,0,17.9
ADSK,ADSK261016C00240000,2026-10-16,2026-05-09T05:35:30.321803+00:00,244.5,240.0,0.43561643835616437,0.31012593458475035,1,33.1
ADSK,ADSK261016C00250000,2026-10-16,2026-05-09T05:35:30.321803+00:00,244.5,250.0,0.43561643835616437,0.31012593458475035,1,28.5
ADSK,ADSK261016C00230000,2026-10-16,2026-05-09T05:35:30.321803+00:00,244.5,230.0,0.43561643835616437,0.31012593458475035,1,37.95
ADSK,ADSK261016P00240000,2026-10-16,2026-05-09T05:35:30.321803+00:00,244.5,240.0,0.43561643835616437,0.31012593458475035,0,24.25
ADSK,ADSK261016P00250000,2026-10-16,2026-05-09T05:35:30.321803+00:00,244.5,250.0,0.43561643835616437,0.31012593458475035,0,29.299999999999997
ADSK,ADSK261016P00230000,2026-10-16,2026-05-09T05:35:30.321803+00:00,244.5,230.0,0.43561643835616437,0.31012593458475035,0,19.799999999999997
ADSK,ADSK280121C00240000,2028-01-21,2026-05-09T05:35:30.321803+00:00,244.5,240.0,1.7013698630136986,0.31012593458475035,1,63.0
ADSK,ADSK280121C00250000,2028-01-21,2026-05-09T05:35:30.321803+00:00,244.5,250.0,1.7013698630136986,0.31012593458475035,1,58.5
ADSK,ADSK280121C00230000,2028-01-21,2026-05-09T05:35:30.321803+00:00,244.5,230.0,1.7013698630136986,0.31012593458475035,1,67.69999999999999
ADSK,ADSK280121P00240000,2028-01-21,2026-05-09T05:35:30.321803+00:00,244.5,240.0,1.7013698630136986,0.31012593458475035,0,44.75
ADSK,ADSK280121P00250000,2028-01-21,2026-05-09T05:35:30.321803+00:00,244.5,250.0,1.7013698630136986,0.31012593458475035,0,49.25
ADSK,ADSK280121P00230000,2028-01-21,2026-05-09T05:35:30.321803+00:00,244.5,230.0,1.7013698630136986,0.31012593458475035,0,39.95
AEP,AEP260618C00130000,2026-06-18,2026-05-09T05:35:33.167709+00:00,130.16000366210938,130.0,0.10684931506849316,0.1791360722694646,1,3.8
AEP,AEP260618C00135000,2026-06-18,2026-05-09T05:35:33.167709+00:00,130.16000366210938,135.0,0.10684931506849316,0.1791360722694646,1,1.7999999999999998
AEP,AEP260618C00125000,2026-06-18,2026-05-09T05:35:33.167709+00:00,130.16000366210938,125.0,0.10684931506849316,0.1791360722694646,1,7.3
AEP,AEP260618P00130000,2026-06-18,2026-05-09T05:35:33.167709+00:00,130.16000366210938,130.0,0.10684931506849316,0.1791360722694646,0,3.225
AEP,AEP260618P00135000,2026-06-18,2026-05-09T05:35:33.167709+00:00,130.16000366210938,135.0,0.10684931506849316,0.1791360722694646,0,5.75
AEP,AEP260618P00125000,2026-06-18,2026-05-09T05:35:33.167709+00:00,130.16000366210938,125.0,0.10684931506849316,0.1791360722694646,0,1.5
AEP,AEP261120C00130000,2026-11-20,2026-05-09T05:35:33.167709+00:00,130.16000366210938,130.0,0.5315068493150685,0.1791360722694646,1,10.0
AEP,AEP261120C00135000,2026-11-20,2026-05-09T05:35:33.167709+00:00,130.16000366210938,135.0,0.5315068493150685,0.1791360722694646,1,6.65
AEP,AEP261120C00125000,2026-11-20,2026-05-09T05:35:33.167709+00:00,130.16000366210938,125.0,0.5315068493150685,0.1791360722694646,1,12.899999999999999
AEP,AEP261120P00130000,2026-11-20,2026-05-09T05:35:33.167709+00:00,130.16000366210938,130.0,0.5315068493150685,0.1791360722694646,0,6.949999999999999
AEP,AEP261120P00135000,2026-11-20,2026-05-09T05:35:33.167709+00:00,130.16000366210938,135.0,0.5315068493150685,0.1791360722694646,0,9.6
AEP,AEP261120P00125000,2026-11-20,2026-05-09T05:35:33.167709+00:00,130.16000366210938,125.0,0.5315068493150685,0.1791360722694646,0,5.35
AEP,AEP280121C00130000,2028-01-21,2026-05-09T05:35:33.167709+00:00,130.16000366210938,130.0,1.7013698630136986,0.1791360722694646,1,17.9
AEP,AEP280121C00135000,2028-01-21,2026-05-09T05:35:33.167709+00:00,130.16000366210938,135.0,1.7013698630136986,0.1791360722694646,1,15.05
AEP,AEP280121C00125000,2028-01-21,2026-05-09T05:35:33.167709+00:00,130.16000366210938,125.0,1.7013698630136986,0.1791360722694646,1,20.65
AEP,AEP280121P00130000,2028-01-21,2026-05-09T05:35:33.167709+00:00,130.16000366210938,130.0,1.7013698630136986,0.1791360722694646,0,13.1
AEP,AEP280121P00135000,2028-01-21,2026-05-09T05:35:33.167709+00:00,130.16000366210938,135.0,1.7013698630136986,0.1791360722694646,0,15.6
AEP,AEP280121P00125000,2028-01-21,2026-05-09T05:35:33.167709+00:00,130.16000366210938,125.0,1.7013698630136986,0.1791360722694646,0,12.25
ALNY,ALNY260618C00300000,2026-06-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,300.0,0.10684931506849316,0.37048514955045636,1,13.6
ALNY,ALNY260618C00290000,2026-06-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,290.0,0.10684931506849316,0.37048514955045636,1,18.85
ALNY,ALNY260618C00310000,2026-06-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,310.0,0.10684931506849316,0.37048514955045636,1,9.1
ALNY,ALNY260618P00300000,2026-06-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,300.0,0.10684931506849316,0.37048514955045636,0,17.05
ALNY,ALNY260618P00290000,2026-06-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,290.0,0.10684931506849316,0.37048514955045636,0,12.7
ALNY,ALNY260618P00310000,2026-06-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,310.0,0.10684931506849316,0.37048514955045636,0,22.6
ALNY,ALNY261218C00300000,2026-12-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,300.0,0.6082191780821918,0.37048514955045636,1,41.15
ALNY,ALNY261218C00320000,2026-12-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,320.0,0.6082191780821918,0.37048514955045636,1,32.5
ALNY,ALNY261218C00250000,2026-12-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,250.0,0.6082191780821918,0.37048514955045636,1,69.45
ALNY,ALNY261218P00300000,2026-12-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,300.0,0.6082191780821918,0.37048514955045636,0,39.3
ALNY,ALNY261218P00320000,2026-12-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,320.0,0.6082191780821918,0.37048514955045636,0,50.45
ALNY,ALNY261218P00340000,2026-12-18,2026-05-09T05:35:35.836763+00:00,295.04998779296875,340.0,0.6082191780821918,0.37048514955045636,0,63.15
ALNY,ALNY270115C00300000,2027-01-15,2026-05-09T05:35:35.836763+00:00,295.04998779296875,300.0,0.684931506849315,0.37048514955045636,1,44.05
ALNY,ALNY270115C00290000,2027-01-15,2026-05-09T05:35:35.836763+00:00,295.04998779296875,290.0,0.684931506849315,0.37048514955045636,1,49.0
ALNY,ALNY270115C00310000,2027-01-15,2026-05-09T05:35:35.836763+00:00,295.04998779296875,310.0,0.684931506849315,0.37048514955045636,1,39.6
ALNY,ALNY270115P00300000,2027-01-15,2026-05-09T05:35:35.836763+00:00,295.04998779296875,300.0,0.684931506849315,0.37048514955045636,0,41.8
ALNY,ALNY270115P00290000,2027-01-15,2026-05-09T05:35:35.836763+00:00,295.04998779296875,290.0,0.684931506849315,0.37048514955045636,0,36.849999999999994
ALNY,ALNY270115P00310000,2027-01-15,2026-05-09T05:35:35.836763+00:00,295.04998779296875,310.0,0.684931506849315,0.37048514955045636,0,46.55
AMAT,AMAT260612C00435000,2026-06-12,2026-05-09T05:35:38.341662+00:00,435.44000244140625,435.0,0.09041095890410959,0.4623852321250914,1,33.55
AMAT,AMAT260612C00440000,2026-06-12,2026-05-09T05:35:38.341662+00:00,435.44000244140625,440.0,0.09041095890410959,0.4623852321250914,1,31.9
AMAT,AMAT260612C00430000,2026-06-12,2026-05-09T05:35:38.341662+00:00,435.44000244140625,430.0,0.09041095890410959,0.4623852321250914,1,36.325
AMAT,AMAT260612P00435000,2026-06-12,2026-05-09T05:35:38.341662+00:00,435.44000244140625,435.0,0.09041095890410959,0.4623852321250914,0,33.3
AMAT,AMAT260612P00440000,2026-06-12,2026-05-09T05:35:38.341662+00:00,435.44000244140625,440.0,0.09041095890410959,0.4623852321250914,0,35.825
AMAT,AMAT260612P00430000,2026-06-12,2026-05-09T05:35:38.341662+00:00,435.44000244140625,430.0,0.09041095890410959,0.4623852321250914,0,30.575
AMAT,AMAT261120C00440000,2026-11-20,2026-05-09T05:35:38.341662+00:00,435.44000244140625,440.0,0.5315068493150685,0.4623852321250914,1,75.94999999999999
AMAT,AMAT261120C00430000,2026-11-20,2026-05-09T05:35:38.341662+00:00,435.44000244140625,430.0,0.5315068493150685,0.4623852321250914,1,80.25
AMAT,AMAT261120C00450000,2026-11-20,2026-05-09T05:35:38.341662+00:00,435.44000244140625,450.0,0.5315068493150685,0.4623852321250914,1,72.225
AMAT,AMAT261120P00440000,2026-11-20,2026-05-09T05:35:38.341662+00:00,435.44000244140625,440.0,0.5315068493150685,0.4623852321250914,0,73.075
AMAT,AMAT261120P00430000,2026-11-20,2026-05-09T05:35:38.341662+00:00,435.44000244140625,430.0,0.5315068493150685,0.4623852321250914,0,67.6
AMAT,AMAT261120P00450000,2026-11-20,2026-05-09T05:35:38.341662+00:00,435.44000244140625,450.0,0.5315068493150685,0.4623852321250914,0,78.92500000000001
AMAT,AMAT280121C00440000,2028-01-21,2026-05-09T05:35:38.341662+00:00,435.44000244140625,440.0,1.7013698630136986,0.4623852321250914,1,132.5
AMAT,AMAT280121C00430000,2028-01-21,2026-05-09T05:35:38.341662+00:00,435.44000244140625,430.0,1.7013698630136986,0.4623852321250914,1,136.0
AMAT,AMAT280121C00450000,2028-01-21,2026-05-09T05:35:38.341662+00:00,435.44000244140625,450.0,1.7013698630136986,0.4623852321250914,1,128.5
AMAT,AMAT280121P00440000,2028-01-21,2026-05-09T05:35:38.341662+00:00,435.44000244140625,440.0,1.7013698630136986,0.4623852321250914,0,113.5
AMAT,AMAT280121P00430000,2028-01-21,2026-05-09T05:35:38.341662+00:00,435.44000244140625,430.0,1.7013698630136986,0.4623852321250914,0,107.75
AMAT,AMAT280121P00450000,2028-01-21,2026-05-09T05:35:38.341662+00:00,435.44000244140625,450.0,1.7013698630136986,0.4623852321250914,0,119.525
AMD,AMD260612C00460000,2026-06-12,2026-05-09T05:35:40.986371+00:00,455.19000244140625,460.0,0.09041095890410959,0.6288998206386782,1,36.2
AMD,AMD260612C00450000,2026-06-12,2026-05-09T05:35:40.986371+00:00,455.19000244140625,450.0,0.09041095890410959,0.6288998206386782,1,40.8
AMD,AMD260612C00470000,2026-06-12,2026-05-09T05:35:40.986371+00:00,455.19000244140625,470.0,0.09041095890410959,0.6288998206386782,1,32.05
AMD,AMD260612P00460000,2026-06-12,2026-05-09T05:35:40.986371+00:00,455.19000244140625,460.0,0.09041095890410959,0.6288998206386782,0,39.425
AMD,AMD260612P00450000,2026-06-12,2026-05-09T05:35:40.986371+00:00,455.19000244140625,450.0,0.09041095890410959,0.6288998206386782,0,34.175
AMD,AMD260612P00470000,2026-06-12,2026-05-09T05:35:40.986371+00:00,455.19000244140625,470.0,0.09041095890410959,0.6288998206386782,0,45.375
AMD,AMD261120C00460000,2026-11-20,2026-05-09T05:35:40.986371+00:00,455.19000244140625,460.0,0.5315068493150685,0.6288998206386782,1,91.8
AMD,AMD261120C00450000,2026-11-20,2026-05-09T05:35:40.986371+00:00,455.19000244140625,450.0,0.5315068493150685,0.6288998206386782,1,95.975
AMD,AMD261120C00470000,2026-11-20,2026-05-09T05:35:40.986371+00:00,455.19000244140625,470.0,0.5315068493150685,0.6288998206386782,1,87.725
AMD,AMD261120P00460000,2026-11-20,2026-05-09T05:35:40.986371+00:00,455.19000244140625,460.0,0.5315068493150685,0.6288998206386782,0,87.25
AMD,AMD261120P00450000,2026-11-20,2026-05-09T05:35:40.986371+00:00,455.19000244140625,450.0,0.5315068493150685,0.6288998206386782,0,81.6
AMD,AMD261120P00470000,2026-11-20,2026-05-09T05:35:40.986371+00:00,455.19000244140625,470.0,0.5315068493150685,0.6288998206386782,0,93.275
AMD,AMD280616C00460000,2028-06-16,2026-05-09T05:35:40.986371+00:00,455.19000244140625,460.0,2.1041095890410957,0.6288998206386782,1,175.5
AMD,AMD280616C00450000,2028-06-16,2026-05-09T05:35:40.986371+00:00,455.19000244140625,450.0,2.1041095890410957,0.6288998206386782,1,178.55
AMD,AMD280616C00470000,2028-06-16,2026-05-09T05:35:40.986371+00:00,455.19000244140625,470.0,2.1041095890410957,0.6288998206386782,1,172.4
AMD,AMD280616P00460000,2028-06-16,2026-05-09T05:35:40.986371+00:00,455.19000244140625,460.0,2.1041095890410957,0.6288998206386782,0,146.5
